md5_num v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15
60a937a277e68b0db17877eec1822f3b 0.68416 -0.7382778 -0.6645648 0.23898432 -0.7073722 -0.5186966 -0.61226064 0.11800701 0.04041667 0.75538814 0.6665412 -0.58922017 -0.17635712 -0.5303002 -0.39188725
4e0f5e4389037fd2c9b06fdae71749b5 0.7607229 -0.5501369 -0.57408607 0.29326686 -0.86489713 -0.32582724 -0.69538844 0.26366422 0.14875442 0.6992747 0.618056 -0.67252475 -0.14007002 -0.38437542 -0.3443079
27c6358474cb514ecad03a50df23cd18 -0.6553189 -0.28252104 0.77592975 -0.09753395 -0.8619911 -0.54498684 -0.16608863 -1.0091978 0.58696306 0.08175755 0.01827758 -0.11842878 0.2948363 -0.84930986 0.7383128
190d03d5a1b5a397e906b8d86023b57a 0.7829242 -0.7081222 -0.60492927 0.31427914 -0.8944216 -0.42010358 -0.6795754 0.21100298 0.17341274 0.59885925 0.43852282 -0.39046317 -0.18600756 -0.40851587 -0.33808538
15af3b444de557c203a98b73209e0451 -0.6676838 -0.2771659 0.7609739 -0.08505063 -0.83119404 -0.37772653 -0.12675476 -1.0612309 0.6053666 0.1956959 -0.10596504 -0.20475464 0.26275134 -0.9110464 0.7172862
79351409a963a85c1084f721be18a603 0.06435884 0.8865771 0.96653926 1.1110269 -0.65711874 -0.6636154 -1.4481242 0.15548857 -0.22359464 0.33898222 -0.89880884 -0.60101455 -1.5509634 -0.4316377 -0.24014854
3d35969fffecb122e02f86e76dc4a08c 0.7759811 -0.49331564 -0.51765335 0.33176047 -0.7107695 -0.37489894 -0.6124728 0.07062871 0.015109686 0.7662118 0.6834637 -0.57248724 -0.19643523 -0.41645274 -0.54948264
9e14d62d9bbcc9c13708b0ccc2e78160 -0.603364 -0.24285127 0.7371074 -0.006539895 -0.9072241 -0.401238 -0.13419582 -1.1295779 0.60625 0.104943424 -0.022736518 -0.14053649 0.23877099 -0.71251744 0.7111377
3817fbfc99be7ac655b88dd19883fc25 0.82563376 -0.60154384 -0.58244175 0.35728619 -0.68981445 -0.40077144 -0.59480214 0.12727551 0.13139668 0.7707186 0.62826586 -0.56131214 -0.13948722 -0.52386874 -0.34469295
59cf572976391b95378ef1fa9c5db167 -0.35935202 1.2058724 -0.88014406 0.1650336 -0.8927905 -1.1194828 0.6889667 -0.33651298 0.0305924 0.96838576 0.2574141 -0.2749418 -1.2504196 0.048779495 0.9847397
5f21e7b6605e3f9018135231e40fcd97 -0.29829904 1.3183062 -0.8897255 0.007778381 -0.8274351 -1.1882675 0.49285862 -0.29363823 0.15143743 0.99245715 0.33715144 -0.36385676 -1.283053 0.07893914 1.0372772
4e003a5b852d76bfc920b3291076d1a1 0.83429676 -0.6305233 -0.57512116 0.44555447 -0.99150914 -0.33215904 -0.6763265 0.14079423 0.15989333 0.62493587 0.591219 -0.4534659 -0.22352062 -0.29421675 -0.35226986
7f89474fd08b9b03ab60eae95f070565 0.8560599 -0.5412773 -0.63997346 0.29921338 -0.6259161 -0.42503738 -0.6655257 -0.009729866 0.115521066 0.9173825 0.5820931 -0.4823306 -0.20588963 -0.44532734 -0.43514654
b20a04fd0b96d3044009a0a7faacf478 0.73333484 -0.7757019 -0.6518173 0.3362246 -0.87652713 -0.45989662 -0.62096006 0.114319764 0.022608671 0.6481974 0.48557267 -0.3964246 -0.2518719 -0.40836248 -0.40143597
bc3dd5109826529a2d4d8a1d7474cc42 0.67436177 -0.74973136 -0.59118676 0.24928981 -1.0053611 -0.38650644 -0.60708266 0.26630405 0.15996067 0.5651172 0.4899561 -0.6802862 -0.22034553 -0.2393533 -0.3310677
ac760355606bfe5d31c3c816dc55203d -0.5484813 -0.09488917 0.7871795 -0.028857946 -1.007998 -0.18056494 -0.08375877 -1.0658334 0.49284923 0.20753 -0.0205231 -0.13957226 0.38869593 -0.79304457 0.7157816
143d0946fb999c3622ad1c280f8fcda2 -0.7076378 -0.3616458 0.71486276 -0.13070475 -0.6919034 -0.6029202 -0.20101358 -1.0111114 0.64460695 0.12988785 0.028741984 -0.24976726 0.22158074 -0.7895856 0.75094265
c58199c1ec7248953f7c0c9b1e4109df -0.58682305 -0.2019262 0.76810116 -0.046044942 -0.9361354 -0.35725632 -0.20678498 -1.0811447 0.61335653 0.14645498 -0.021422027 -0.12236756 0.30434194 -0.7665607 0.7900626
462413b9619b139719e739f01377eced -0.39098606 1.1723282 -0.93590796 0.03264692 -0.8417868 -1.2267927 0.5169265 -0.2581698 0.14537291 0.89789754 0.27961242 -0.38693297 -1.3360308 0.047991566 1.0109175
5e37b2918c8690f70ac2e5519ef069a4 -0.63876474 -0.26790264 0.7112396 -0.21064045 -0.86387604 -0.55506057 -0.20902628 -0.9834108 0.6225253 0.06759588 0.0038051563 -0.101284236 0.3171973 -0.78838044 0.7590274
dffd37948bea2c973aa82cb1c0335a36 -0.66651714 -0.19291547 0.7644957 -0.0777032 -0.97783166 -0.416712 -0.12778126 -0.96352047 0.57107556 0.07064504 -0.10707802 -0.0006386406 0.30457458 -0.8620412 0.62187606
05b4255eeee94deceab3e2a177e2e398 -0.63063365 -0.21603973 0.77030593 -0.10912638 -0.8842063 -0.3960079 -0.20215352 -0.9709816 0.68834174 0.12882811 0.04160064 -0.18543293 0.36134046 -0.7481341 0.67737174
fbc36dfa44a46ac143ab1a3282e3d1fb -0.66083264 -0.32082316 0.7128029 -0.19815694 -0.80728346 -0.6296783 -0.22782238 -0.993669 0.56461936 0.02061451 -0.10004802 -0.11473127 0.19233324 -0.7955926 0.6616157
e129fecc9ab9687dcfdccd405b14bd3f -0.44154352 1.1324041 -0.9272543 -0.075289845 -1.0043195 -1.289883 0.41142786 -0.080669574 0.21383291 0.6853637 0.20804873 -0.34978113 -1.3262672 0.12557973 1.1078738
aafc9bafe8fb787af6b078e9bdae67d5 -0.63253826 -0.27925187 0.70815736 0.11151273 -0.9039484 -0.35915992 -0.13999264 -1.1967627 0.3993161 0.17783563 -0.05293283 -0.057352807 0.23028246 -0.7086064 0.7736111
6b6f481340e00f696e9e932d6f86071d -0.41385946 1.1933681 -0.8994471 0.06283481 -0.86508924 -1.27906 0.5811794 -0.25955513 0.051329993 0.8743889 0.19829904 -0.27050644 -1.2823633 0.01918287 0.9601041
3e4e78c30ea101afb3ec73a262b87b6a -0.4026802 1.2034497 -0.8691606 0.2623378 -0.93491274 -1.2038711 0.5956674 -0.1275055 -0.014546566 0.8944173 0.4324732 -0.22023693 -1.2080764 0.11717772 1.1191176
e4503aede27f439bbdbd41f99458ca0c 2.451062 0.15577187 0.42637098 0.88217735 -1.1625245 -1.7168425 1.5631078 -0.85280555 0.0985335 -0.6138503 0.16832186 -0.15517254 -1.6348939 -1.4677128 0.5852892
709461229076113fcfa029baff50e1b1 -0.6682475 -0.20206848 0.81209606 -0.02827309 -0.844738 -0.4634368 -0.08225651 -1.0377266 0.5945263 0.17503668 0.05254742 -0.19275264 0.3313295 -0.8175375 0.65311617
351e19de52ec3681dce368aa3d0f24dd 0.87528247 -0.57571733 -0.51120454 0.32196423 -0.95381975 -0.17364584 -0.61658406 0.16771162 0.15818441 0.6424345 0.43042216 -0.5941291 -0.16919816 -0.39504552 -0.3317939
aa4643eb806eca8f4aaba9e8ac2c8605 0.72949666 -0.6646662 -0.6758524 0.34071556 -0.7534346 -0.59063476 -0.64474654 0.12502281 -0.034794223 0.69474375 0.6550974 -0.4386536 -0.19089298 -0.43034002 -0.40707505
cf756dcae4953f5ce4e8db16280944bb 0.7018961 -0.72210413 -0.5701149 0.33589795 -0.8093456 -0.39573398 -0.61101866 0.17721449 0.118698336 0.7963691 0.57292795 -0.5147227 -0.22155477 -0.37743437 -0.4141879
144957a5a6952fbc5c2086416c4d4294 0.74839073 -0.6844373 -0.6200001 0.39363974 -0.84041995 -0.46650583 -0.6300358 0.16611792 0.04272096 0.650249 0.5949791 -0.547466 -0.20551637 -0.381907 -0.4127727
223ea4a87f238b092d3aafe0da23807a 0.70502704 -0.73998094 -0.6371652 0.33857623 -0.9059258 -0.39603847 -0.72924477 0.11655356 0.02886009 0.6855338 0.5319458 -0.5084732 -0.23282702 -0.31271175 -0.34540284
2e5aa5578015b41470aea8a2eba793a4 0.8627559 -0.61334294 -0.6230114 0.3847135 -0.9358504 -0.28636217 -0.6906034 0.01967607 0.07750114 0.7854184 0.53634673 -0.46606022 -0.22530366 -0.3103514 -0.3615018
32ed2767693b188a80406412eb5777d1 -0.6747621 -0.20921148 0.707121 0.003979754 -0.9388829 -0.30710095 -0.026008349 -1.181945 0.41378307 0.22380842 -0.033127137 -0.1709734 0.3434115 -0.737019 0.6616755
a9687ba7ac0f5d0617008f53dc798ee4 -0.6621106 -0.20459726 0.66540885 -0.0610597 -0.91861343 -0.33024803 -0.12605299 -1.1327316 0.40460122 0.22673382 -0.04906574 -0.028693499 0.41790843 -0.9041919 0.5946239
3e2e4fdaf863b8442ca75d196a6723d3 0.8603054 -0.6023401 -0.49884945 0.4722611 -0.9816823 -0.362331 -0.7300057 0.27278128 0.11131432 0.68390685 0.7220394 -0.47022837 -0.15036976 -0.37847397 -0.35341442
55e4bfb91e5ca3c98a7f81ee6abf4080 -0.38279936 1.1699923 -0.8242065 0.081677355 -0.91522634 -1.0591793 0.6163564 -0.14704978 0.27670082 0.91211945 0.1974283 -0.6263697 -1.3201749 0.08871726 1.1177815
905cece975151dd1810da6babb11d394 -0.6475588 -0.14524159 0.84706074 -0.078813545 -0.99156594 -0.30371764 -0.20730832 -0.89825124 0.77271146 0.12663214 0.043796815 -0.14090423 0.37569672 -0.7402808 0.65240884
29663b5f7732e393d2d190f0214803a0 -0.72398776 -0.44319955 0.677897 -0.08833355 -0.7998924 -0.60767305 -0.13443142 -1.1996555 0.44317123 0.06467741 -0.1061292 -0.14760233 0.19454342 -0.79873157 0.780523
1d99814d8aa63325f947ffd13db20959 0.07033568 0.89928764 0.97553635 1.1698338 -0.5255954 -0.67366296 -1.4709545 0.3775649 -0.120513625 0.45268145 -0.85220337 -0.6619485 -1.3902935 -0.5576136 -0.08397828
d654eb7c8d8287e3c6eb437cef1c61b5 0.82771873 -0.57528657 -0.64531386 0.35610685 -0.89467096 -0.40158042 -0.71558875 0.16074938 0.11661974 0.7045395 0.51016885 -0.53323776 -0.16627917 -0.363127 -0.38933408
53ba794f8fb0caf2d4c3ce86aa69efbe -0.66626924 -0.19014889 0.7222328 -0.08294241 -0.8820863 -0.56199735 -0.1637417 -0.9824157 0.6260022 0.078210115 0.008265195 -0.042102642 0.35953054 -0.816429 0.6647563
b5f90e71acbd456f767c84dc281b4cb4 0.035575703 0.8100374 0.96885973 0.99437284 -0.60168743 -0.6199794 -1.44151 0.30327448 -0.1766169 0.45921093 -0.9836184 -0.71534204 -1.4765081 -0.5270258 -0.09898901
23dafa85e410ed66ace76b617ca46390 0.037307017 -0.23302585 1.6335958 0.4791016 -1.6132524 -1.309339 1.1653266 -0.011396437 1.1466391 0.87723136 0.9296014 0.4786866 -2.9690413 0.41455674 -1.3814976
b75c83624dec367f8d77667b1941d391 0.78096956 -0.66636735 -0.55326504 0.36604983 -0.8787425 -0.3637766 -0.70673895 0.16500473 0.07748566 0.703678 0.59001905 -0.45769033 -0.17045924 -0.2893766 -0.2906321
259ec27d861a7dadcd2d8416da7ffde1 -0.5882106 -0.09967783 0.69464064 -0.040208794 -1.1416963 -0.26265427 -0.19713597 -1.0778795 0.5166061 0.09168206 -0.060581148 0.045349658 0.38310707 -0.70857126 0.776354
4a3a034c79ff86da511199fe580389eb 0.04281239 1.0002218 0.9655551 0.9351761 -0.7862039 -0.57528704 -1.4335997 0.30399188 -0.16322228 0.406618 -1.0258301 -0.64209294 -1.4851879 -0.47443864 -0.3052683
51ed759462cf094d901c65ad53b02fc7 -0.68994004 -0.27204013 0.7111635 -0.07494521 -0.7568783 -0.46689305 -0.12817171 -1.0113069 0.49118796 0.12540762 -0.058338843 -0.28448713 0.24744946 -0.8642806 0.7708594
b49afcd9b82ae26d5a8e71d39f267e04 -0.6165777 -0.1578434 0.8027861 -0.043788675 -0.8962093 -0.34836712 -0.1581398 -1.0468599 0.5691246 0.16088778 0.009377028 -0.19577023 0.28232905 -0.74374294 0.80870277
c4aec7664cdfc7c4168c332654a748d6 -0.6977597 -0.29272357 0.75182873 -0.061341252 -0.8330663 -0.36172727 -0.1356147 -1.0187659 0.51520026 0.25212738 -0.01975005 -0.15214694 0.30491668 -0.8557217 0.7426504
26512f79ca2dbddbcbc564280e8c5017 -0.6265825 -0.07857686 0.8425726 -0.015553874 -0.95858604 -0.4136759 -0.085657574 -1.1458745 0.47722623 0.1885563 -0.036249895 -0.08084177 0.3822306 -0.7137272 0.64013684
658a59ae246679dd7b93666ff11e9509 0.6865108 -0.6356491 -0.662401 0.3821691 -0.72204053 -0.44424435 -0.5935941 0.2022663 0.04815321 0.7176746 0.5660794 -0.6728838 -0.18663366 -0.43320268 -0.3026914
f0eda11ac5ea6cac45782d77c5c89ea9 0.7701717 -0.59766746 -0.5838497 0.37229365 -0.94800836 -0.5133932 -0.82012826 0.17733511 0.035884514 0.52394074 0.67518055 -0.28600264 -0.13412145 -0.2885149 -0.3155856
7d854494cf216b2965217ee6ff8b41ac -0.5932204 -0.11625812 0.79222786 -0.014128903 -1.1178528 -0.25991046 -0.11541579 -1.0488483 0.48946643 0.10747074 -0.013822191 -0.06582268 0.44619197 -0.81949204 0.67673904
eca5e91f9313b707ddfa9f1dfd726cd0 0.84566534 -0.5340067 -0.5848907 0.20801346 -0.8599753 -0.40135652 -0.6435556 0.15425701 0.15018067 0.60723805 0.53938204 -0.75932366 -0.11355367 -0.44930753 -0.49336928
c6ff81d98102a915c32cbf7cad895132 0.8413808 -0.5058357 -0.5737872 0.2293917 -0.794204 -0.36395878 -0.656456 0.17050742 0.13506417 0.6842847 0.5977396 -0.4946188 -0.13837071 -0.46904087 -0.39004472
11536eae9fc11e3091392a9235663e32 -0.6401076 -0.35633653 0.7151943 -0.013751921 -0.8134923 -0.3914182 -0.12743312 -1.1109115 0.5238837 0.19494247 -0.11867036 -0.1867478 0.16119567 -0.7327619 0.81442344
8c810bd3dbf575b7bcc65b5b881e1570 0.6910501 -0.6886596 -0.6047675 0.43155763 -0.84238535 -0.31717592 -0.6391149 0.1469983 0.064980514 0.8074059 0.5791244 -0.5502656 -0.21035022 -0.38165665 -0.32808647
eb7bc9cf991c105897b7a1e7713ce802 -0.47344208 1.1925358 -0.8434586 0.089184865 -1.0060027 -1.2296611 0.46065807 -0.12710884 0.024516873 0.9503056 0.41549435 -0.24659246 -1.2415465 0.20711768 1.1043643
dd519062175b26e584709ccb5f34821f 0.821375 -0.5582563 -0.6378311 0.22306259 -0.9244316 -0.35527325 -0.7119673 0.13140729 0.109299 0.6516926 0.5611137 -0.46385205 -0.20376356 -0.3869523 -0.4006309
973ae5c6cc94764e748045ddd1208f31 -0.7441756 -0.22752814 0.7467495 0.061831526 -0.9646413 -0.39418182 -0.11861969 -1.1927795 0.5147485 0.05112976 -0.0025988529 -0.19991122 0.18261734 -0.6588278 0.6450756
7235f36f33d0c797ce7d5037dbd92635 0.7591899 -0.5967245 -0.6413948 0.20237176 -0.7206573 -0.35054508 -0.65553194 0.15395404 0.19542171 0.8325373 0.53780824 -0.62866163 -0.1429455 -0.51730824 -0.45627597
d8641cd38401d80b62b909f99d06ed44 0.7703721 -0.6620959 -0.6514682 0.2352712 -0.7375525 -0.4797476 -0.67478937 0.23576787 0.08905632 0.6898127 0.5247632 -0.6957633 -0.12695557 -0.5055369 -0.2978055
4fe12525b5ff4aa4a99e10bde589b7d0 -0.73415166 -0.37819135 0.71173054 -0.122986466 -0.72526044 -0.6432542 -0.16494794 -1.0167269 0.51535743 0.08792755 -0.047034785 -0.20989084 0.25037107 -0.9152381 0.736974
d21e23467de4f6e0e62ccde1fa79b250 0.77037954 -0.6727499 -0.6546096 0.26607904 -1.0151532 -0.51085144 -0.660225 0.26165515 0.20010096 0.51251125 0.45001912 -0.48285955 -0.14924522 -0.39312202 -0.39744836
f9262d965940adcc2437fa661e992a94 0.71685666 -0.59669197 -0.5304433 0.39136797 -0.82962203 -0.40487942 -0.7757129 0.054651774 0.07203453 0.6247618 0.6743683 -0.47006005 -0.17970668 -0.3439937 -0.47549543
6dc1b089dcde803d4b79ecefea68b984 0.7401294 -0.6541485 -0.49446955 0.48112303 -0.94327 -0.3569201 -0.64119965 0.35947043 0.18595861 0.6648563 0.6141964 -0.5276069 -0.18311335 -0.3419084 -0.2738875
55f29b2a6c8e5b0c59a55290f4696a9c 2.3103318 0.1716159 0.31740665 0.9016199 -1.1346574 -1.7225311 1.5813984 -0.8705308 0.0124136945 -0.6771541 0.17357253 -0.07994008 -1.6532986 -1.5696582 0.5237942
082f6f25b37d13eaf126d4b90d89e5e1 0.05487283 0.82044095 0.88729155 1.1639072 -0.5951392 -0.567612 -1.4017912 0.20054697 -0.17376293 0.4554009 -0.91639644 -0.66917884 -1.4339286 -0.51013094 -0.14025356
f06f9ca2f001a2e606d613e6a2d0e2d4 -0.36864385 1.3083276 -0.912825 0.041027687 -0.9641988 -1.2555245 0.45187324 -0.26775372 0.03456259 0.8950331 0.39872056 -0.061755445 -1.2148284 0.08302556 0.96250945
56832da5452098a61a01b9c0f77b164e -0.75539523 -0.25875407 0.7528117 -0.031052202 -0.9023479 -0.41141814 -0.09164195 -1.09545 0.5557299 0.15744676 0.016507694 -0.15866835 0.27706578 -0.76585495 0.6836604
4b94619999562d11935de8b1a51cd2cb 0.6824752 -0.6723253 -0.65049314 0.17574163 -0.7775227 -0.47729662 -0.60780245 0.21869916 0.07572431 0.67197376 0.50449604 -0.5940706 -0.23459786 -0.4820888 -0.43774667
2c291632c578360890a21f63ed485408 0.81232876 -0.62665945 -0.5752498 0.28281116 -0.8312885 -0.41588938 -0.6595393 0.14573337 0.044496603 0.7007879 0.57678664 -0.46703652 -0.1266999 -0.44744974 -0.40887454
87bf810580c9d32c841540e745071efe -0.69358736 -0.34626904 0.6952333 -0.16591166 -0.7277067 -0.5695132 -0.19815436 -1.0155904 0.5760518 0.047518287 -0.04674098 -0.18516594 0.26274005 -0.9129788 0.63996494
e09d82673951a389545c82606b4e885f 0.85503346 -0.63329977 -0.64361495 0.2590663 -0.75660175 -0.31950626 -0.6438989 -0.024250364 0.099734776 0.7557274 0.4887309 -0.4478499 -0.23118661 -0.50633734 -0.3996395
b92be08971d4da2bdc70c83bb1d557f4 -0.6467648 -0.23746417 0.80608404 -0.2674031 -0.7657558 -0.5515506 -0.29445025 -0.69439334 0.74462855 0.011862714 0.027533134 -0.25082332 0.30712035 -0.8486412 0.753728
bbb8b29f2ef019d2e0e7c082f6ddb2b7 0.77280515 -0.47791964 -0.56299716 0.3484046 -0.95170826 -0.34894294 -0.73092884 0.31068978 0.20757248 0.6676553 0.7054483 -0.5392624 -0.11260886 -0.28202698 -0.3578621
886a9dc7673705f5eda7315a33f8ebea -0.67269164 -0.2566991 0.7838862 -0.04916735 -0.858809 -0.46515656 -0.14350782 -1.0202602 0.6526651 0.06968455 0.014169525 -0.27586478 0.26711455 -0.7588294 0.72342044
8435be22e20e8b299fa484d49065e140 -0.6165386 -0.14368448 0.82545114 -0.11244507 -0.9879729 -0.3901151 -0.24734738 -0.97195435 0.68412596 0.13970082 0.034735356 -0.069827266 0.37795997 -0.8190877 0.742909
a46ba303d84a2957ad1071ffd5991a4e -0.5984798 -0.15496372 0.69594246 -0.061801564 -0.93942106 -0.27707997 -0.13714781 -1.0513121 0.61682206 0.17404447 -0.039490644 -0.115307525 0.31026554 -0.83884764 0.62161905
776b14f6b07fe79270bf8773e12fcfa6 0.79397887 -0.57827705 -0.57922363 0.27610642 -0.7702529 -0.33739972 -0.6052806 -0.02347627 0.046262294 0.76651543 0.5364675 -0.54506254 -0.19821748 -0.38034075 -0.48530218
23f5eb26378f12f04d570dc0d14b8764 0.7715981 -0.60774726 -0.532816 0.38408917 -1.0348454 -0.28210923 -0.70448136 0.2584909 0.10286255 0.7114696 0.60165006 -0.43116465 -0.12648353 -0.3245021 -0.3697776
81582ce2cb5210f47f2f1bae311ad8a8 -0.6282686 -0.19067107 0.732854 -0.25806525 -0.9719976 -0.5475436 -0.28786948 -0.9802026 0.5632413 -0.015613409 -0.06601916 -0.0058872136 0.33844587 -0.8107815 0.61509156
65ee2d35b47227a8c3b7206ef64d405a 0.61193484 -0.8953161 -0.6115945 0.3310207 -0.9382665 -0.464265 -0.6182554 0.37963936 0.122832745 0.5729788 0.51014656 -0.5369115 -0.22426973 -0.38804853 -0.22187789
e3b70f9b43d67d9826fd2cfcd3657274 -0.6290334 -0.30899686 0.76702935 -0.11049206 -0.74432826 -0.52138364 -0.20408541 -1.0261718 0.58290845 0.11450841 -0.04683471 -0.34537426 0.30949062 -0.8059262 0.7695432
acce71cad96c23d9d5460983acb02546 -0.53959805 -0.12668087 0.79751545 -0.030232443 -1.1495879 -0.3138547 -0.20460477 -1.0365835 0.611516 0.010197337 -0.009309254 -0.063480146 0.38623154 -0.6385079 0.71617854
1ba1e279ba088082f67f889532b38f95 0.116615154 0.86930335 0.9910984 0.9735699 -0.5782104 -0.64965993 -1.4293371 0.21780637 -0.15106829 0.30664983 -0.93164116 -0.86061287 -1.4645011 -0.558198 -0.2291309
4370e06cd57834d470ddccd419dac095 -0.72699803 -0.25625277 0.7141003 -0.05504282 -1.002288 -0.38239133 -0.118698716 -1.076554 0.44106212 0.037163053 -0.046064407 -0.07522696 0.24909887 -0.7704745 0.5877382
d6cab3438cd8b7fd3f13e050de168220 -0.33965638 1.3331366 -0.8594826 0.19389237 -0.95780265 -1.0664762 0.5971694 -0.21145804 0.081703894 0.99462223 0.4550872 -0.25273076 -1.168894 0.12634501 0.9354961
9f1d33c176a7210c0b6ef41b9362d75d 0.02166363 0.86886585 1.005854 1.1588464 -0.6052101 -0.7398999 -1.4877039 0.24267061 -0.3198318 0.40623018 -0.854807 -0.62477994 -1.5505352 -0.51375556 -0.19716392
81cf110ad380f242779fcd38a2d10e5f 0.09455216 0.8636265 0.95280695 1.2442421 -0.55829525 -0.68811524 -1.4263375 0.30520982 -0.19948414 0.35722798 -0.81952274 -0.6223792 -1.4341592 -0.54744714 -0.1566693
d3208a55b4a165ae4aef35e9b335a6a3 -0.028313473 0.8545207 1.0287142 1.122421 -0.6871391 -0.8012841 -1.4319472 0.31375417 -0.21512794 0.24697839 -0.8474268 -0.6815625 -1.5167632 -0.47811267 -0.24763043
b40263d725f1c4b0a34b67cde26e2d79 0.7344518 -0.7285647 -0.6060196 0.35783103 -0.7238412 -0.37512222 -0.58587754 0.05852953 0.040531978 0.76478314 0.4652743 -0.5224573 -0.186295 -0.45890066 -0.37726617
0f78d2512a0afe316d001bbcc4c029cc -0.6257302 -0.21994266 0.73145646 -0.05715527 -0.8641277 -0.46410736 -0.1811814 -1.1311196 0.57099736 0.12715398 -0.033297453 -0.13408282 0.26555747 -0.7716886 0.68697107
295af8ab84ac32fc89d9ee5d6ff92a46 -0.57455283 -0.1865179 0.72005963 -0.21429543 -0.8397587 -0.487048 -0.3004006 -0.90158284 0.7305282 0.12067672 -0.016316356 -0.122288294 0.3562412 -0.7941659 0.81634104
8eb27c87259e59ddd8e28487e4f694b4 -0.6561192 -0.16190663 0.7791935 -0.0028178494 -1.0092138 -0.40116885 -0.1612895 -1.0118752 0.519912 0.101166025 -0.022937184 -0.07337714 0.3737599 -0.70855534 0.7174829
efb742a33393e5007bd04fe10ea57686 0.13667549 0.99822307 0.94575036 0.921442 -0.58196706 -0.7628195 -1.5372869 0.20893988 -0.12645169 0.33200583 -0.8524508 -0.5894112 -1.4722104 -0.5403454 -0.30837917
c99be77182a6977288a40f9600f3037a 0.11583492 0.87402934 0.9431674 0.9811185 -0.622538 -0.60968953 -1.5538862 0.15543863 -0.25184098 0.32115954 -0.893628 -0.66010714 -1.3736249 -0.44921622 -0.21142758
0c2ccffa3d0fd05f04ed608adc8960cd -0.633632 -0.21121778 0.72006345 -0.05871665 -0.84856427 -0.31703505 -0.097933814 -1.0871328 0.5415752 0.24270055 -0.10709629 -0.27951467 0.3451218 -0.8398393 0.74280113
41279425b61ec61556e153bb76e62233 -0.54990125 -0.038981277 0.8331999 -0.23195377 -1.0603812 -0.35623035 -0.21135019 -0.95955956 0.7574307 0.11590589 -0.11202328 -0.051922046 0.3652469 -0.72173715 0.5462994
eecfb9a0ac1de601f083fd25854343ba -0.6337795 -0.13159189 0.7500216 -0.14209627 -0.9141307 -0.48711216 -0.26283315 -1.0308493 0.6313435 0.052502308 0.016327497 -0.06607727 0.2636165 -0.7375677 0.68655336
0c3fc3d6e5718f545dd4fd2553e97f7c 0.78905255 -0.50028837 -0.5280813 0.24204966 -0.9195397 -0.43896353 -0.6102347 0.16814673 0.08587687 0.6362736 0.65112525 -0.6366431 -0.047323883 -0.35159117 -0.5284038
10a0a911555454e8f5a28ecbb463513e -0.57547927 -0.1476656 0.7838235 -0.1553437 -0.8980391 -0.40384528 -0.118928425 -1.003587 0.631292 0.13855383 -0.08698739 -0.1976132 0.3807774 -0.82049096 0.61144423
dd78b3a4c7b110a18921332f36162dbc 0.80908597 -0.60461587 -0.66300637 0.23330495 -0.687944 -0.5142994 -0.56502414 0.069027156 0.05661572 0.7340751 0.5246868 -0.5625663 -0.20240647 -0.43406597 -0.47158074
4c42aa4ce0b3a620e5563beb04e6e49a -0.6927493 -0.17584208 0.7547767 -0.14234658 -0.88742083 -0.44009152 -0.15198873 -1.0343624 0.61072713 0.06872083 -0.012431336 -0.23217845 0.24516945 -0.75538105 0.62210965
882a67a263e5a1c31c1c60950e72d82b 0.8217256 -0.61129373 -0.615198 0.33157307 -0.71201324 -0.46261233 -0.6167252 0.21129918 0.058439452 0.7133799 0.59128284 -0.5109756 -0.100264914 -0.61129075 -0.3860765
cc007c17e5f07e536216f0d67cc96b75 0.7724863 -0.59863955 -0.51763326 0.30799985 -0.8604542 -0.32004836 -0.6141952 0.25674137 0.14183238 0.6777249 0.59198356 -0.59029657 -0.19516999 -0.33490333 -0.27425793
bffcfc63605a2ba3494127b539496f01 0.6915455 -0.70434105 -0.6269649 0.32565713 -1.0346345 -0.43365303 -0.69178563 0.2912728 0.1872501 0.5782345 0.52892107 -0.4666723 -0.1698907 -0.34479246 -0.3859428
91d3e4ad9c042b345c71f20e1a1c677b 0.7021114 -0.61025804 -0.65410656 0.31205 -0.88242227 -0.46395794 -0.7133934 0.1620788 0.051083487 0.6812546 0.6432907 -0.49921554 -0.105871014 -0.40063223 -0.47583997
3f111419f82890d2fab0b8ed099baf21 -0.6439537 -0.3254611 0.717067 -0.06375687 -0.8873524 -0.52305067 -0.20200689 -1.0583973 0.6518598 0.03895821 -0.030849 -0.11612357 0.20944358 -0.75637376 0.8043382
461895fcf32825f3515cc3dc15e7d2e3 -0.30224982 1.1767772 -0.86323893 -0.005645305 -0.8329394 -1.1636677 0.5758556 -0.27208778 0.2552723 0.9984964 0.19630077 -0.36644298 -1.3472619 0.09772738 1.0240169
b6339a9c7960fbf2632dfd6e7b227e7d 0.82282364 -0.6618548 -0.554926 0.28471914 -0.8342825 -0.5040717 -0.62981594 0.24834888 0.13183297 0.52493525 0.5977302 -0.5615676 -0.16575547 -0.49332282 -0.42539072
d511fece1ec33c54ef634dc986ea87df -0.71785223 -0.37558517 0.67502993 -0.14354797 -0.8554801 -0.53105724 -0.22313471 -1.0361029 0.4602592 0.061814778 -0.014091525 -0.09138465 0.23820809 -0.81791747 0.77475023
